年月日,基準価額(円),純資産総額（百万円）,分配金,決算期
2021年03月08日,22026,1575,,
2021年03月09日,22150,1583,,
2021年03月10日,22318,1597,,
2021年03月11日,22448,1609,,
2021年03月12日,22696,1627,,
2021年03月15日,22795,1626,,
2021年03月16日,22927,1636,,
2021年03月17日,22896,1636,,
2021年03月18日,22950,1645,,
2021年03月19日,22704,1628,,
2021年03月22日,22583,1622,,
2021年03月23日,22719,1639,,
2021年03月24日,22487,1628,,
2021年03月25日,22439,1624,,
2021年03月26日,22621,1640,,
2021年03月29日,23015,1670,,
2021年03月30日,23058,1673,,
2021年03月31日,23216,1664,,
2021年04月01日,23294,1670,,
2021年04月02日,23508,1684,,
2021年04月05日,23497,1684,,
2021年04月06日,23706,1699,,
2021年04月07日,23626,1693,,
2021年04月08日,23636,1688,,
2021年04月09日,23665,1692,,
2021年04月12日,23876,1707,,
2021年04月13日,23821,1702,,
2021年04月14日,23739,1697,,
2021年04月15日,23733,1701,,
2021年04月16日,23908,1714,,
2021年04月19日,24003,1721,,
2021年04月20日,23826,1707,,
2021年04月21日,23562,1690,,
2021年04月22日,23775,1706,,
2021年04月23日,23605,1698,,
2021年04月26日,23819,1715,,
2021年04月27日,23933,1726,,
2021年04月28日,24084,1735,,
2021年04月30日,24221,1750,,
2021年05月06日,24114,1743,0.00,8
2021年05月07日,24252,1755,,
2021年05月10日,24397,1775,,
2021年05月11日,24260,1765,,
2021年05月12日,23958,1745,,
2021年05月13日,23730,1732,,
2021年05月14日,23943,1748,,
2021年05月17日,24282,1776,,
2021年05月18日,24194,1770,,
2021年05月19日,24020,1760,,
2021年05月20日,23921,1755,,
2021年05月21日,24137,1771,,
2021年05月24日,24139,1769,,
2021年05月25日,24310,1783,,
2021年05月26日,24269,1779,,
2021年05月27日,24376,1789,,
2021年05月28日,24591,1804,,
2021年05月31日,24605,1806,,
2021年06月01日,24515,1805,,
2021年06月02日,24591,1811,,
2021年06月03日,24628,1817,,
2021年06月04日,24654,1820,,
2021年06月07日,24703,1826,,
2021年06月08日,24669,1821,,
2021年06月09日,24671,1824,,
2021年06月10日,24667,1826,,
2021年06月11日,24721,1828,,
2021年06月14日,24833,1838,,
2021年06月15日,24966,1848,,
2021年06月16日,24945,1865,,
2021年06月17日,24934,1863,,
2021年06月18日,24792,1854,,
2021年06月21日,24394,1828,,
2021年06月22日,24721,1849,,
2021年06月23日,24937,1871,,
2021年06月24日,24953,1876,,
2021年06月25日,25098,1888,,
2021年06月28日,25103,1890,,
2021年06月29日,25047,1898,,
2021年06月30日,25077,1900,,
2021年07月01日,25140,1907,,
2021年07月02日,25391,1925,,
2021年07月05日,25444,1928,,
2021年07月06日,25390,1922,,
2021年07月07日,25177,1906,,
2021年07月08日,25317,1925,,
2021年07月09日,24917,1899,,
2021年07月12日,25283,1930,,
2021年07月13日,25428,1944,,
2021年07月14日,25387,1943,,
2021年07月15日,25256,1935,,
2021年07月16日,25130,1925,,
2021年07月19日,24945,1915,,
2021年07月20日,24451,1879,,
2021年07月21日,24845,1913,,
2021年07月26日,25535,1968,,
2021年07月27日,25528,1970,,
2021年07月28日,25303,1973,,
2021年07月29日,25313,1974,,
2021年07月30日,25392,1981,,
2021年08月02日,25293,1979,,
2021年08月03日,25214,1973,,
2021年08月04日,25317,1982,,
2021年08月05日,25371,1987,,
2021年08月06日,25569,2003,,
2021年08月10日,25677,2008,,
2021年08月11日,25790,2018,,
2021年08月12日,25799,2024,,
2021年08月13日,25865,2030,,
2021年08月16日,25724,2012,,
2021年08月17日,25663,2005,,
2021年08月18日,25549,1994,,
2021年08月19日,25422,1985,,
2021年08月20日,25335,1979,,
2021年08月23日,25513,1986,,
2021年08月24日,25722,2001,,
2021年08月25日,25790,2008,,
2021年08月26日,25898,2016,,
2021年08月27日,25722,2005,,
2021年08月30日,25898,2020,,
2021年08月31日,26025,2030,,
2021年09月01日,26055,2033,,
2021年09月02日,26081,2037,,
2021年09月03日,26161,2044,,
2021年09月06日,26100,2079,,
2021年09月07日,26134,2081,,
2021年09月08日,26142,2082,,
2021年09月09日,26036,2076,,
2021年09月10日,25839,2062,,
2021年09月13日,25716,2053,,
2021年09月14日,25808,2067,,
2021年09月15日,25587,2055,,
2021年09月16日,25668,2062,,
2021年09月17日,25709,2067,,
2021年09月21日,24944,2008,,
2021年09月22日,24930,2009,,
2021年09月24日,25756,2082,,
2021年09月27日,25797,2087,,
2021年09月28日,25816,2089,,
2021年09月29日,25430,2064,,
2021年09月30日,25516,2069,,
2021年10月01日,25138,2038,,
2021年10月04日,25274,2062,,
2021年10月05日,24979,2042,,
2021年10月06日,25420,2078,,
2021年10月07日,25381,2071,,
2021年10月08日,25718,2099,,
2021年10月11日,25816,2108,,
2021年10月12日,25936,2119,,
2021年10月13日,25871,2112,,
2021年10月14日,25981,2121,,
2021年10月15日,26506,2163,,
2021年10月18日,26785,2186,,
2021年10月19日,26805,2187,,
2021年10月20日,27115,2203,,
2021年10月21日,27130,2208,,
2021年10月22日,27073,2204,,
2021年10月25日,27016,2203,,
2021年10月26日,27145,2215,,
2021年10月27日,27264,2226,,
2021年10月28日,27091,2212,,
2021年10月29日,27304,2228,,
2021年11月01日,27383,2235,,
2021年11月02日,27489,2245,,
2021年11月04日,27720,2267,,
2021年11月05日,27716,2268,,
2021年11月08日,27790,2275,,
2021年11月09日,27734,2268,,
2021年11月10日,27544,2258,,
2021年11月11日,27597,2266,,
2021年11月12日,27671,2272,,
2021年11月15日,27790,2287,,
2021年11月16日,27840,2297,,
2021年11月17日,28068,2319,,
2021年11月18日,27830,2296,,
2021年11月19日,27942,2311,,
2021年11月22日,27769,2296,,
2021年11月24日,27935,2312,,
2021年11月25日,28008,2325,,
2021年11月26日,27930,2322,,
2021年11月29日,26927,2238,,
2021年11月30日,27218,2265,,
2021年12月01日,26638,2218,,
2021年12月02日,26418,2202,,
2021年12月03日,26718,2235,,
2021年12月06日,26484,2218,,
2021年12月07日,26916,2262,,
2021年12月08日,27515,2316,,
2021年12月09日,27613,2326,,
2021年12月10日,27336,2306,,
2021年12月13日,27552,2324,,
2021年12月14日,27325,2307,,
2021年12月15日,27160,2293,,
2021年12月16日,27607,2330,,
2021年12月17日,27400,2314,,
2021年12月20日,27048,2280,,
2021年12月21日,26771,2261,,
2021年12月22日,27365,2311,,
2021年12月23日,27670,2336,,
2021年12月24日,27929,2357,,
2021年12月27日,27904,2356,,
2021年12月28日,28371,2396,,
2021年12月29日,28350,2394,,
2021年12月30日,28416,2399,,
2022年01月04日,28542,2414,,
2022年01月05日,28786,2436,,
2022年01月06日,28336,2404,,
2022年01月07日,28226,2399,,
2022年01月11日,27903,2368,,
2022年01月12日,28202,2398,,
2022年01月13日,28176,2401,,
2022年01月14日,27757,2370,,
2022年01月17日,27760,2369,,
2022年01月18日,27859,2378,,
2022年01月19日,27430,2341,,
2022年01月20日,27152,2320,,
2022年01月21日,26820,2296,,
2022年01月24日,26326,2257,,
2022年01月25日,26227,2256,,
2022年01月26日,25987,2238,,
2022年01月27日,26175,2257,,
2022年01月28日,26236,2266,,
2022年01月31日,26652,2304,,
2022年02月01日,27033,2337,,
2022年02月02日,27162,2359,,
2022年02月03日,27321,2376,,
2022年02月04日,26936,2345,,
2022年02月07日,27048,2355,,
2022年02月08日,27030,2357,,
2022年02月09日,27271,2382,,
2022年02月10日,27688,2419,,
2022年02月14日,26786,2340,,
2022年02月15日,26609,2328,,
2022年02月16日,27100,2375,,
2022年02月17日,27084,2374,,
2022年02月18日,26491,2325,,
2022年02月21日,26325,2312,,
2022年02月22日,26185,2301,,
2022年02月24日,25614,2251,,
2022年02月25日,25842,2271,,
2022年02月28日,26443,2325,,
2022年03月01日,26303,2313,,
2022年03月02日,25724,2268,,
2022年03月03日,26306,2324,,
2022年03月04日,26028,2297,,
2022年03月07日,25529,2253,,
2022年03月08日,24970,2204,,
2022年03月09日,24921,2195,,
2022年03月10日,25805,2262,,
2022年03月11日,25656,2250,,
2022年03月14日,25691,2253,,
2022年03月15日,25715,2255,,
2022年03月16日,26184,2302,,
2022年03月17日,27004,2378,,
2022年03月18日,27239,2405,,
2022年03月22日,27747,2468,,
2022年03月23日,28362,2523,,
2022年03月24日,27993,2484,,
2022年03月25日,28537,2531,,
2022年03月28日,28680,2544,,
2022年03月29日,29304,2603,,
2022年03月30日,29346,2607,,
2022年03月31日,29191,2592,,
2022年04月01日,28685,2548,,
2022年04月04日,28811,2559,,
2022年04月05日,29061,2581,,
2022年04月06日,29026,2582,,
2022年04月07日,28660,2549,,
2022年04月08日,28757,2556,,
2022年04月11日,28968,2574,,
2022年04月12日,28753,2558,,
2022年04月13日,28638,2552,,
2022年04月14日,28930,2579,,
2022年04月15日,28828,2570,,
2022年04月18日,28893,2578,,
2022年04月19日,29037,2591,,
2022年04月20日,29882,2667,,
2022年04月21日,29691,2651,,
2022年04月22日,29430,2626,,
2022年04月25日,28648,2558,,
2022年04月26日,28360,2527,,
2022年04月27日,27631,2469,,
2022年04月28日,27944,2496,,
2022年05月02日,28021,2504,0.00,9
2022年05月06日,28086,2516,,
2022年05月09日,27909,2500,,
2022年05月10日,26908,2419,,
2022年05月11日,27023,2431,,
2022年05月12日,26675,2386,,
2022年05月13日,26352,2356,,
2022年05月16日,27176,2431,,
2022年05月17日,27034,2419,,
2022年05月18日,27619,2478,,
2022年05月19日,26461,2374,,
2022年05月20日,26215,2355,,
2022年05月23日,26260,2361,,
2022年05月24日,26761,2410,,
2022年05月25日,26375,2379,,
2022年05月26日,26702,2409,,
2022年05月27日,27081,2443,,
2022年05月30日,27685,2500,,
2022年05月31日,27989,2528,,
2022年06月01日,27959,2525,,
2022年06月02日,27951,2529,,
2022年06月03日,28415,2574,,
2022年06月06日,28222,2556,,
2022年06月07日,28649,2595,,
2022年06月08日,28956,2634,,
2022年06月09日,29032,2641,,
2022年06月10日,28299,2561,,
2022年06月13日,27577,2494,,
2022年06月14日,26414,2392,,
2022年06月15日,26461,2393,,
2022年06月16日,26727,2421,,
2022年06月17日,25725,2332,,
2022年06月20日,26103,2375,,
2022年06月21日,26173,2384,,
2022年06月22日,26958,2456,,
2022年06月23日,26827,2455,,
2022年06月24日,26764,2450,,
2022年06月27日,27461,2514,,
2022年06月28日,27595,2526,,
2022年06月29日,27297,2504,,
2022年06月30日,27324,2507,,
2022年07月01日,26927,2473,,
2022年07月04日,26907,2473,,
2022年07月05日,27159,2498,,
2022年07月06日,26895,2474,,
2022年07月07日,27045,2485,,
2022年07月08日,27517,2529,,
2022年07月11日,27579,2534,,
2022年07月12日,27377,2514,,
2022年07月13日,27157,2497,,
2022年07月14日,27201,2500,,
2022年07月15日,27218,2504,,
2022年07月19日,27534,2532,,
2022年07月20日,28252,2605,,
2022年07月21日,28428,2621,,
2022年07月22日,28432,2618,,
2022年07月25日,28067,2582,,
2022年07月26日,28121,2577,,
2022年07月27日,27903,2561,,
2022年07月28日,28404,2606,,
2022年07月29日,28385,2606,,
2022年08月01日,28429,2610,,
2022年08月02日,27952,2562,,
2022年08月03日,28325,2601,,
2022年08月04日,28707,2637,,
2022年08月05日,28594,2621,,
2022年08月08日,28986,2657,,
2022年08月09日,28932,2653,,
2022年08月10日,28872,2648,,
2022年08月12日,29053,2663,,
2022年08月15日,29373,2694,,
2022年08月16日,29452,2704,,
2022年08月17日,29789,2737,,
2022年08月18日,29681,2727,,
2022年08月19日,30032,2762,,
2022年08月22日,29820,2740,,
2022年08月23日,29251,2689,,
2022年08月24日,29122,2680,,
2022年08月25日,29225,2693,,
2022年08月26日,29518,2722,,
2022年08月29日,28937,2671,,
2022年08月30日,28855,2664,,
2022年08月31日,28560,2637,,
2022年09月01日,28491,2633,,
2022年09月02日,28568,2642,,
2022年09月05日,28466,2638,,
2022年09月06日,28436,2640,,
2022年09月07日,28872,2681,,
2022年09月08日,29583,2751,,
2022年09月09日,29648,2757,,
2022年09月12日,29947,2789,,
2022年09月13日,30283,2817,,
2022年09月14日,29446,2738,,
2022年09月15日,29261,2722,,
2022年09月16日,28919,2697,,
2022年09月20日,28921,2700,,
2022年09月21日,28656,2676,,
2022年09月22日,28367,2653,,
2022年09月26日,27364,2564,,
2022年09月27日,27222,2549,,
2022年09月28日,27132,2541,,
2022年09月29日,27567,2584,,
2022年09月30日,27211,2552,,
2022年10月03日,26893,2504,,
2022年10月04日,27512,2564,,
2022年10月05日,28293,2640,,
2022年10月06日,28312,2644,,
2022年10月07日,28019,2618,,
2022年10月11日,27268,2549,,
2022年10月12日,27124,2536,,
2022年10月13日,27185,2546,,
2022年10月14日,27953,2619,,
2022年10月17日,27630,2589,,
2022年10月18日,28383,2661,,
2022年10月19日,28736,2701,,
2022年10月20日,28673,2696,,
2022年10月21日,28566,2684,,
2022年10月24日,28917,2721,,
2022年10月25日,29243,2753,,
2022年10月26日,29551,2783,,
2022年10月27日,29079,2738,,
2022年10月28日,29030,2717,,
2022年10月31日,29875,2798,,
2022年11月01日,29787,2790,,
2022年11月02日,29541,2766,,
2022年11月04日,28697,2687,,
2022年11月07日,29028,2718,,
2022年11月08日,29225,2734,,
2022年11月09日,29258,2734,,
2022年11月10日,28831,2700,,
2022年11月11日,29412,2757,,
2022年11月14日,29272,2744,,
2022年11月15日,29259,2743,,
2022年11月16日,29344,2752,,
2022年11月17日,29148,2736,,
2022年11月18日,29229,2740,,
2022年11月21日,29368,2750,,
2022年11月22日,29591,2771,,
2022年11月24日,29605,2775,,
2022年11月25日,29595,2776,,
2022年11月28日,29581,2775,,
2022年11月29日,29116,2732,,
2022年11月30日,29083,2738,,
2022年12月01日,29512,2777,,
2022年12月02日,29258,2757,,
2022年12月05日,29054,2739,,
2022年12月06日,28973,2732,,
2022年12月07日,28756,2719,,
2022年12月08日,28552,2702,,
2022年12月09日,28837,2732,,
2022年12月12日,28639,2715,,
2022年12月13日,29161,2771,,
2022年12月14日,28961,2756,,
2022年12月15日,28832,2745,,
2022年12月16日,28539,2717,,
2022年12月19日,27889,2656,,
2022年12月20日,27376,2612,,
2022年12月21日,26845,2561,,
2022年12月22日,27336,2624,,
2022年12月23日,27069,2601,,
2022年12月26日,27112,2608,,
2022年12月27日,27319,2633,,
2022年12月28日,27396,2640,,
2022年12月29日,27147,2616,,
2022年12月30日,27278,2634,,
2023年01月04日,26778,2588,,
2023年01月05日,27343,2641,,
2023年01月06日,27356,2645,,
2023年01月10日,27676,2677,,
2023年01月11日,27925,2702,,
2023年01月12日,28159,2728,,
2023年01月13日,27770,2692,,
2023年01月16日,27597,2676,,
2023年01月17日,27716,2689,,
2023年01月18日,28246,2741,,
2023年01月19日,27359,2657,,
2023年01月20日,27211,2643,,
2023年01月23日,27775,2698,,
2023年01月24日,28298,2751,,
2023年01月25日,28275,2754,,
2023年01月26日,28057,2737,,
2023年01月27日,28390,2773,,
2023年01月30日,28548,2794,,
2023年01月31日,28307,2772,,
2023年02月01日,28500,2791,,
2023年02月02日,28496,2794,,
2023年02月03日,28845,2830,,
2023年02月06日,29383,2885,,
2023年02月07日,29197,2857,,
2023年02月08日,29132,2849,,
2023年02月09日,29033,2821,,
2023年02月10日,28917,2814,,
2023年02月13日,28901,2812,,
2023年02月14日,29370,2861,,
2023年02月15日,29469,2869,,
2023年02月16日,29821,2899,,
2023年02月17日,29558,2874,,
2023年02月20日,29498,2863,,
2023年02月21日,29473,2861,,
2023年02月22日,29103,2825,,
2023年02月24日,28993,2826,,
2023年02月27日,29084,2843,,
2023年02月28日,29288,2862,,
2023年03月01日,29156,2856,,
2023年03月02日,29079,2851,,
2023年03月03日,29371,2879,,
2023年03月06日,29648,2911,,
2023年03月07日,29699,2917,,
2023年03月08日,29458,2892,,
2023年03月09日,29449,2890,,
2023年03月10日,28740,2818,,
2023年03月13日,28026,2743,,
2023年03月14日,27690,2710,,
2023年03月15日,28457,2788,,
2023年03月16日,27797,2726,,
2023年03月17日,28298,2785,,
2023年03月20日,27776,2733,,
2023年03月22日,28445,2800,,
2023年03月23日,27712,2730,,
2023年03月24日,27691,2728,,
2023年03月27日,27784,2739,,
2023年03月28日,27901,2752,,
2023年03月29日,28009,2781,,
2023年03月30日,28681,2849,,
2023年03月31日,29119,2894,,
