年月日,基準価額(円),純資産総額（百万円）,分配金,決算期
2020年12月02日,25098,5060,,
2020年12月03日,25184,5077,,
2020年12月04日,25021,5048,,
2020年12月07日,25294,5099,,
2020年12月08日,25250,5079,,
2020年12月09日,25337,5082,,
2020年12月10日,25144,5009,,
2020年12月11日,25065,4998,,
2020年12月14日,25040,4996,,
2020年12月15日,24936,4984,,
2020年12月16日,25176,5069,,
2020年12月17日,25146,5075,,
2020年12月18日,25240,5085,,
2020年12月21日,25174,5078,,
2020年12月22日,25078,5052,,
2020年12月23日,25105,5059,,
2020年12月24日,25121,5063,,
2020年12月25日,25181,5029,,
2020年12月28日,25214,5033,,
2020年12月29日,25480,5086,,
2020年12月30日,25353,5061,,
2021年01月04日,25423,5057,,
2021年01月05日,25091,4993,,
2021年01月06日,25141,5008,,
2021年01月07日,25368,5051,,
2021年01月08日,25955,5177,,
2021年01月12日,26026,5232,,
2021年01月13日,25893,5189,,
2021年01月14日,26025,5217,,
2021年01月15日,25908,5200,,
2021年01月18日,25720,5161,,
2021年01月19日,25698,5180,,
2021年01月20日,25942,5230,,
2021年01月21日,26212,5300,,
2021年01月22日,26215,5295,,
2021年01月25日,26204,5244,,
2021年01月26日,26289,5268,,
2021年01月27日,26228,5253,,
2021年01月28日,25739,5167,,
2021年01月29日,26004,5270,,
2021年02月01日,25548,5182,,
2021年02月02日,26006,5260,,
2021年02月03日,26396,5356,,
2021年02月04日,26419,5388,,
2021年02月05日,26840,5459,,
2021年02月08日,26944,5535,,
2021年02月09日,27054,5554,,
2021年02月10日,26887,5512,,
2021年02月12日,26952,5456,,
2021年02月15日,27183,5515,,
2021年02月16日,27277,5559,,
2021年02月17日,27430,5591,,
2021年02月18日,27324,5642,,
2021年02月19日,27206,5620,,
2021年02月22日,27100,5607,,
2021年02月24日,26903,5575,,
2021年02月25日,27365,5690,,
2021年02月26日,26758,5584,,
2021年03月01日,26678,5603,,
2021年03月02日,27417,5746,,
2021年03月03日,27186,5722,,
2021年03月04日,26879,5669,,
2021年03月05日,26773,5652,,
2021年03月08日,27375,5786,,
2021年03月09日,27432,5803,,
2021年03月10日,27671,5864,,
2021年03月11日,27824,5907,,
2021年03月12日,28126,5997,,
2021年03月15日,28283,5997,,
2021年03月16日,28500,6040,,
2021年03月17日,28432,6033,,
2021年03月18日,28480,6048,,
2021年03月19日,28106,5990,,
2021年03月22日,28006,5950,,
2021年03月23日,28209,6022,,
2021年03月24日,27939,5972,,
2021年03月25日,27859,5959,,
2021年03月26日,28121,6022,,
2021年03月29日,28657,6173,,
2021年03月30日,28702,6192,,
2021年03月31日,28852,6236,,
2021年04月01日,28998,6280,,
2021年04月02日,29259,6313,,
2021年04月05日,29253,6324,,
2021年04月06日,29576,6394,,
2021年04月07日,29432,6376,,
2021年04月08日,29471,6362,,
2021年04月09日,29467,6365,,
2021年04月12日,29797,6443,,
2021年04月13日,29763,6446,,
2021年04月14日,29652,6432,,
2021年04月15日,29570,6395,,
2021年04月16日,29833,6463,,
2021年04月19日,29919,6496,,
2021年04月20日,29649,6433,,
2021年04月21日,29403,6396,,
2021年04月22日,29666,6471,,
2021年04月23日,29376,6399,,
2021年04月26日,29662,6522,,
2021年04月27日,29800,6552,,
2021年04月28日,29999,6583,,
2021年04月30日,30173,6618,,
2021年05月06日,29976,6573,0.00,8
2021年05月07日,30164,6647,,
2021年05月10日,30272,6703,,
2021年05月11日,30039,6674,,
2021年05月12日,29720,6621,,
2021年05月13日,29310,6557,,
2021年05月14日,29654,6643,,
2021年05月17日,30056,6756,,
2021年05月18日,29923,6733,,
2021年05月19日,29611,6698,,
2021年05月20日,29599,6700,,
2021年05月21日,29813,6692,,
2021年05月24日,29817,6697,,
2021年05月25日,30076,6769,,
2021年05月26日,29985,6756,,
2021年05月27日,30149,6848,,
2021年05月28日,30388,6961,,
2021年05月31日,30387,6948,,
2021年06月01日,30289,6916,,
2021年06月02日,30332,6926,,
2021年06月03日,30365,6951,,
2021年06月04日,30439,6976,,
2021年06月07日,30517,6995,,
2021年06月08日,30458,7019,,
2021年06月09日,30462,7020,,
2021年06月10日,30465,7043,,
2021年06月11日,30549,7077,,
2021年06月14日,30694,7109,,
2021年06月15日,30849,7153,,
2021年06月16日,30803,7174,,
2021年06月17日,30808,7206,,
2021年06月18日,30674,7181,,
2021年06月21日,30251,7077,,
2021年06月22日,30673,7183,,
2021年06月23日,30943,7145,,
2021年06月24日,31013,7137,,
2021年06月25日,31171,7178,,
2021年06月28日,31199,7188,,
2021年06月29日,31217,7201,,
2021年06月30日,31247,7237,,
2021年07月01日,31412,7310,,
2021年07月02日,31748,7377,,
2021年07月05日,31842,7410,,
2021年07月06日,31761,7405,,
2021年07月07日,31567,7359,,
2021年07月08日,31730,7459,,
2021年07月09日,31289,7375,,
2021年07月12日,31687,7528,,
2021年07月13日,31868,7600,,
2021年07月14日,31834,7593,,
2021年07月15日,31665,7540,,
2021年07月16日,31552,7516,,
2021年07月19日,31306,7419,,
2021年07月20日,30757,7295,,
2021年07月21日,31314,7428,,
2021年07月26日,32098,7636,,
2021年07月27日,32099,7645,,
2021年07月28日,31845,7646,,
2021年07月29日,31791,7634,,
2021年07月30日,31860,7670,,
2021年08月02日,31747,7639,,
2021年08月03日,31594,7609,,
2021年08月04日,31765,7653,,
2021年08月05日,31785,7670,,
2021年08月06日,32043,7690,,
2021年08月10日,32209,7738,,
2021年08月11日,32340,7771,,
2021年08月12日,32322,7783,,
2021年08月13日,32421,7815,,
2021年08月16日,32228,7792,,
2021年08月17日,32227,7795,,
2021年08月18日,32103,7777,,
2021年08月19日,31885,7736,,
2021年08月20日,31902,7757,,
2021年08月23日,32142,7823,,
2021年08月24日,32395,7901,,
2021年08月25日,32477,7905,,
2021年08月26日,32606,7930,,
2021年08月27日,32394,7881,,
2021年08月30日,32599,7933,,
2021年08月31日,32789,7989,,
2021年09月01日,32840,8054,,
2021年09月02日,32798,8043,,
2021年09月03日,32876,8073,,
2021年09月06日,32829,8078,,
2021年09月07日,32814,8099,,
2021年09月08日,32853,8109,,
2021年09月09日,32797,8171,,
2021年09月10日,32518,8108,,
2021年09月13日,32329,8081,,
2021年09月14日,32423,8122,,
2021年09月15日,32135,8063,,
2021年09月16日,32329,8124,,
2021年09月17日,32386,8111,,
2021年09月21日,31472,7908,,
2021年09月22日,31354,7880,,
2021年09月24日,32372,8206,,
2021年09月27日,32518,8258,,
2021年09月28日,32501,8275,,
2021年09月29日,32037,8102,,
2021年09月30日,32167,8149,,
2021年10月01日,31631,8078,,
2021年10月04日,31879,8151,,
2021年10月05日,31445,8074,,
2021年10月06日,31977,8214,,
2021年10月07日,32046,8243,,
2021年10月08日,32403,8349,,
2021年10月11日,32518,8415,,
2021年10月12日,32620,8471,,
2021年10月13日,32536,8429,,
2021年10月14日,32621,8453,,
2021年10月15日,33315,8624,,
2021年10月18日,33677,8711,,
2021年10月19日,33753,8708,,
2021年10月20日,34156,8834,,
2021年10月21日,34166,8818,,
2021年10月22日,34179,8808,,
2021年10月25日,34045,8767,,
2021年10月26日,34256,8765,,
2021年10月27日,34381,8818,,
2021年10月28日,34154,8776,,
2021年10月29日,34417,8907,,
2021年11月01日,34605,9007,,
2021年11月02日,34681,9032,,
2021年11月04日,35031,9152,,
2021年11月05日,35079,9186,,
2021年11月08日,35147,9236,,
2021年11月09日,35074,9252,,
2021年11月10日,34827,9228,,
2021年11月11日,34890,9203,,
2021年11月12日,34992,9240,,
2021年11月15日,35169,9320,,
2021年11月16日,35242,9321,,
2021年11月17日,35583,9451,,
2021年11月18日,35289,9390,,
2021年11月19日,35458,9456,,
2021年11月22日,35322,9468,,
2021年11月24日,35601,9564,,
2021年11月25日,35733,9644,,
2021年11月26日,35609,9631,,
2021年11月29日,34454,9319,,
2021年11月30日,34890,9473,,
2021年12月01日,34086,9331,,
2021年12月02日,33615,9261,,
2021年12月03日,34153,9470,,
2021年12月06日,33840,9464,,
2021年12月07日,34371,9657,,
2021年12月08日,35099,9890,,
2021年12月09日,35266,9999,,
2021年12月10日,34926,9912,,
2021年12月13日,35281,10017,,
2021年12月14日,35001,9959,,
2021年12月15日,34795,9914,,
2021年12月16日,35452,10122,,
2021年12月17日,35033,10024,,
2021年12月20日,34618,9877,,
2021年12月21日,34254,9790,,
2021年12月22日,35009,10032,,
2021年12月23日,35375,10183,,
2021年12月24日,35673,10278,,
2021年12月27日,35647,10311,,
2021年12月28日,36317,10504,,
2021年12月29日,36270,10499,,
2021年12月30日,36348,10514,,
2022年01月04日,36501,10527,,
2022年01月05日,36731,10603,,
2022年01月06日,35973,10397,,
2022年01月07日,35925,10366,,
2022年01月11日,35519,10267,,
2022年01月12日,35865,10370,,
2022年01月13日,35745,10360,,
2022年01月14日,35101,10223,,
2022年01月17日,35181,10258,,
2022年01月18日,35246,10342,,
2022年01月19日,34687,10178,,
2022年01月20日,34218,10046,,
2022年01月21日,33697,9881,,
2022年01月24日,33049,9731,,
2022年01月25日,33208,9710,,
2022年01月26日,32778,9590,,
2022年01月27日,32931,9606,,
2022年01月28日,32993,9640,,
2022年01月31日,33787,9909,,
2022年02月01日,34310,10065,,
2022年02月02日,34410,10141,,
2022年02月03日,34660,10276,,
2022年02月04日,34032,10132,,
2022年02月07日,34270,10213,,
2022年02月08日,34163,10206,,
2022年02月09日,34510,10313,,
2022年02月10日,35030,10513,,
2022年02月14日,33676,10101,,
2022年02月15日,33564,10061,,
2022年02月16日,34181,10281,,
2022年02月17日,34154,10280,,
2022年02月18日,33293,10051,,
2022年02月21日,33097,9995,,
2022年02月22日,33019,9979,,
2022年02月24日,32122,9708,,
2022年02月25日,32792,9947,,
2022年02月28日,33494,10185,,
2022年03月01日,33350,10189,,
2022年03月02日,32757,10070,,
2022年03月03日,33530,10343,,
2022年03月04日,33310,10285,,
2022年03月07日,32914,10200,,
2022年03月08日,32087,9964,,
2022年03月09日,31960,9938,,
2022年03月10日,32842,10207,,
2022年03月11日,32779,10199,,
2022年03月14日,32730,10201,,
2022年03月15日,32661,10192,,
2022年03月16日,33408,10438,,
2022年03月17日,34300,10738,,
2022年03月18日,34631,10863,,
2022年03月22日,35373,11138,,
2022年03月23日,36119,11385,,
2022年03月24日,35652,11261,,
2022年03月25日,36432,11503,,
2022年03月28日,36661,11591,,
2022年03月29日,37516,11862,,
2022年03月30日,37460,11775,,
2022年03月31日,37200,11625,,
2022年04月01日,36572,11404,,
2022年04月04日,36725,11459,,
2022年04月05日,37088,11609,,
2022年04月06日,37012,11563,,
2022年04月07日,36584,11440,,
2022年04月08日,36802,11527,,
2022年04月11日,36951,11599,,
2022年04月12日,36588,11488,,
2022年04月13日,36466,11471,,
2022年04月14日,36877,11574,,
2022年04月15日,36653,11518,,
2022年04月18日,36741,11557,,
2022年04月19日,36950,11623,,
2022年04月20日,38141,12027,,
2022年04月21日,37772,11924,,
2022年04月22日,37338,11763,,
2022年04月25日,36351,11440,,
2022年04月26日,36231,11435,,
2022年04月27日,35213,11153,,
2022年04月28日,35642,11327,,
2022年05月02日,35508,11285,0.00,9
2022年05月06日,35778,11385,,
2022年05月09日,35664,11402,,
2022年05月10日,34324,10999,,
2022年05月11日,34468,11057,,
2022年05月12日,33788,10895,,
2022年05月13日,33515,10839,,
2022年05月16日,34513,11200,,
2022年05月17日,34277,11183,,
2022年05月18日,34981,11427,,
2022年05月19日,33380,10915,,
2022年05月20日,33030,10811,,
2022年05月23日,33019,10840,,
2022年05月24日,33656,11094,,
2022年05月25日,33185,10960,,
2022年05月26日,33614,11110,,
2022年05月27日,34138,11294,,
2022年05月30日,34979,11592,,
2022年05月31日,35303,11707,,
2022年06月01日,35299,11705,,
2022年06月02日,35320,11712,,
2022年06月03日,35916,11935,,
2022年06月06日,35602,11832,,
2022年06月07日,36086,12007,,
2022年06月08日,36576,12157,,
2022年06月09日,36629,12158,,
2022年06月10日,35700,11814,,
2022年06月13日,34848,11488,,
2022年06月14日,33301,10983,,
2022年06月15日,33427,11036,,
2022年06月16日,33727,11144,,
2022年06月17日,32367,10724,,
2022年06月20日,32910,10937,,
2022年06月21日,32899,10970,,
2022年06月22日,34039,11350,,
2022年06月23日,33912,11343,,
2022年06月24日,34000,11387,,
2022年06月27日,34885,11688,,
2022年06月28日,34980,11730,,
2022年06月29日,34446,11552,,
2022年06月30日,34555,11593,,
2022年07月01日,34103,11450,,
2022年07月04日,34197,11485,,
2022年07月05日,34486,11581,,
2022年07月06日,34444,11566,,
2022年07月07日,34613,11624,,
2022年07月08日,35160,11791,,
2022年07月11日,35236,11743,,
2022年07月12日,35035,11678,,
2022年07月13日,34671,11542,,
2022年07月14日,34737,11566,,
2022年07月15日,34889,11618,,
2022年07月19日,35085,11690,,
2022年07月20日,35996,11989,,
2022年07月21日,36306,12071,,
2022年07月22日,36362,12077,,
2022年07月25日,35856,11893,,
2022年07月26日,35852,11856,,
2022年07月27日,35566,11748,,
2022年07月28日,36293,11998,,
2022年07月29日,36299,12014,,
2022年08月01日,36369,12051,,
2022年08月02日,35701,11821,,
2022年08月03日,36248,12014,,
2022年08月04日,36789,12176,,
2022年08月05日,36580,12122,,
2022年08月08日,37152,12319,,
2022年08月09日,36993,12236,,
2022年08月10日,36940,12253,,
2022年08月12日,37176,12311,,
2022年08月15日,37695,12507,,
2022年08月16日,37921,12620,,
2022年08月17日,38324,12754,,
2022年08月18日,38207,12728,,
2022年08月19日,38715,12922,,
2022年08月22日,38443,12834,,
2022年08月23日,37677,12579,,
2022年08月24日,37493,12569,,
2022年08月25日,37624,12599,,
2022年08月26日,38090,12775,,
2022年08月29日,37218,12509,,
2022年08月30日,37055,12477,,
2022年08月31日,36645,12456,,
2022年09月01日,36606,12493,,
2022年09月02日,36878,12616,,
2022年09月05日,36553,12547,,
2022年09月06日,36532,12555,,
2022年09月07日,37125,12759,,
2022年09月08日,38156,13138,,
2022年09月09日,38220,13180,,
2022年09月12日,38558,13313,,
2022年09月13日,38897,13430,,
2022年09月14日,37711,13054,,
2022年09月15日,37552,12969,,
2022年09月16日,37061,12864,,
2022年09月20日,37110,12948,,
2022年09月21日,36789,12860,,
2022年09月22日,36358,12810,,
2022年09月26日,35334,12515,,
2022年09月27日,35090,12472,,
2022年09月28日,35051,12526,,
2022年09月29日,35634,12779,,
2022年09月30日,35019,12593,,
2022年10月03日,34493,12448,,
2022年10月04日,35358,12856,,
2022年10月05日,36237,13340,,
2022年10月06日,36332,13476,,
2022年10月07日,36039,13556,,
2022年10月11日,34980,13154,,
2022年10月12日,34842,13125,,
2022年10月13日,34905,13251,,
2022年10月14日,35950,13714,,
2022年10月17日,35410,13543,,
2022年10月18日,36384,13954,,
2022年10月19日,36886,14184,,
2022年10月20日,36829,14180,,
2022年10月21日,36585,14099,,
2022年10月24日,37161,14348,,
2022年10月25日,37619,14553,,
2022年10月26日,38015,14739,,
2022年10月27日,37182,14454,,
2022年10月28日,37132,14451,,
2022年10月31日,38410,14963,,
2022年11月01日,38272,14932,,
2022年11月02日,37827,14768,,
2022年11月04日,36667,14350,,
2022年11月07日,36860,14435,,
2022年11月08日,37093,14572,,
2022年11月09日,37107,14634,,
2022年11月10日,36500,14456,,
2022年11月11日,37305,14796,,
2022年11月14日,37061,14743,,
2022年11月15日,36962,14787,,
2022年11月16日,37054,14858,,
2022年11月17日,36768,14771,,
2022年11月18日,36846,14818,,
2022年11月21日,37039,14895,,
2022年11月22日,37353,15043,,
2022年11月24日,37332,15086,,
2022年11月25日,37293,15073,,
2022年11月28日,37286,15071,,
2022年11月29日,36647,14870,,
2022年11月30日,36573,14885,,
2022年12月01日,37222,15176,,
2022年12月02日,36802,15026,,
2022年12月05日,36530,14983,,
2022年12月06日,36358,14936,,
2022年12月07日,36036,14838,,
2022年12月08日,35775,14746,,
2022年12月09日,36156,14958,,
2022年12月12日,35839,14860,,
2022年12月13日,36622,15212,,
2022年12月14日,36272,15129,,
2022年12月15日,36050,15169,,
2022年12月16日,35743,15062,,
2022年12月19日,34921,14740,,
2022年12月20日,34201,14491,,
2022年12月21日,33538,14273,,
2022年12月22日,34170,14609,,
2022年12月23日,33827,14542,,
2022年12月26日,33891,14608,,
2022年12月27日,34123,14714,,
2022年12月28日,34169,14734,,
2022年12月29日,33813,14701,,
2022年12月30日,34021,14811,,
2023年01月04日,33372,14564,,
2023年01月05日,33925,14824,,
2023年01月06日,33943,14919,,
2023年01月10日,34200,15115,,
2023年01月11日,34588,15315,,
2023年01月12日,34912,15530,,
2023年01月13日,34330,15285,,
2023年01月16日,34101,15230,,
2023年01月17日,34245,15313,,
2023年01月18日,34870,15592,,
2023年01月19日,33653,15097,,
2023年01月20日,33473,15024,,
2023年01月23日,34238,15386,,
2023年01月24日,34943,15740,,
2023年01月25日,34915,15773,,
2023年01月26日,34619,15671,,
2023年01月27日,35084,15897,,
2023年01月30日,35313,16029,,
